2
3 50 5 160

Solution history:
B_obj   B_dis   B_sim   C_obj   C_dis   C_sim   neighbor   iterations   time   scores
0.9883935374308175 1530.7858608322153 0.02857142857142857 0.9883935374308175 1530.7858608322153 0.02857142857142857 0 0 0 3.0
0.9883935374308175 1530.7858608322153 0.02857142857142857 0.9883935374308175 1530.7858608322153 0.02857142857142857 f_swap_t 100 1.2424449920654297 3.9699999999999998
0.9883935374308175 1530.7858608322153 0.02857142857142857 0.9883935374308175 1530.7858608322153 0.02857142857142857 f_swap_t 100 2.777515411376953 4.9303
0.9883935374308175 1530.7858608322153 0.02857142857142857 1.0036049323413532 1564.0573303892609 0.02 f_swap_t 100 3.9815635681152344 5.920997
0.9883935374308175 1530.7858608322153 0.02857142857142857 0.9950419734137493 1537.9809478679974 0.02 f_swap_t 100 5.303295612335205 6.86178703
0.9883935374308175 1530.7858608322153 0.02857142857142857 1.036788944686596 1678.1621547679342 0.02857142857142857 f_swap_t 100 6.611972093582153 7.833169159700001
0.9883935374308175 1530.7858608322153 0.02857142857142857 1.0195858031992653 1649.942904483237 0.04444444444444444 f_swap_t 100 8.227477073669434 8.784837468103001
0.9883935374308175 1530.7858608322153 0.02857142857142857 1.0619324965355044 1778.8993298593687 0.04444444444444444 f_swap_t 100 9.702634572982788 9.766989093421971
0.9883935374308175 1530.7858608322153 0.02857142857142857 1.0912012962852957 1828.0420710021162 0.01818181818181818 f_swap_t 100 11.091723680496216 10.879319202487752
0.9883935374308175 1530.7858608322153 0.02857142857142857 1.0891512220885573 1861.7872550804836 0.04444444444444444 f_swap_t 100 12.4092378616333 11.880526010462875
0.9883935374308175 1530.7858608322153 0.02857142857142857 1.098833338264872 1851.2835752251742 0.01818181818181818 f_swap_t 100 13.846065521240234 12.851720750358247
0.9883935374308175 1530.7858608322153 0.02857142857142857 1.126118480828984 1974.3619372467617 0.04444444444444444 f_swap_t 100 15.51883864402771 13.833203542854664
0.9883935374308175 1530.7858608322153 0.02857142857142857 1.0882382653847855 1859.0070702828946 0.04444444444444444 f_swap_t 100 17.191031455993652 14.814871507426117
0.9883935374308175 1530.7858608322153 0.02857142857142857 1.0765602651278066 1823.4445965680268 0.04444444444444444 f_swap_t 100 18.59825873374939 15.736722792351856
0.9883935374308175 1530.7858608322153 0.02857142857142857 1.049291158511576 1740.4032482268954 0.04444444444444444 f_swap_t 100 20.12439775466919 16.639355564428335
0.9883935374308175 1530.7858608322153 0.02857142857142857 1.092804255141628 1835.691899892975 0.02 f_swap_t 100 21.44374990463257 17.51296200878405
0.9883935374308175 1530.7858608322153 0.02857142857142857 1.048935857221603 1739.3212656521841 0.04444444444444444 f_swap_t 100 22.919517517089844 18.39783238869621
0.9883935374308175 1530.7858608322153 0.02857142857142857 1.043903616414274 1723.9968156179784 0.04444444444444444 f_swap_t 100 24.389475107192993 19.343854064809246
0.9883935374308175 1530.7858608322153 0.02857142857142857 1.0368411487400166 1702.4898096665286 0.04444444444444444 f_swap_t 100 25.969560146331787 20.180415524161155
